areacd,origin,destination,nomove,within,fromout,toout,to1cd,to1,to2cd,to2,to3cd,to3,from1cd,from1,from2cd,from2,from3cd,from3
E02003016,1472,1601,0,95,130,0,E02003107,92,E02007066,70,E02003027,62,E02007066,147,E02003027,86,E02003021,81
E02003017,595,633,0,22,69,0,E02003020,36,E02003022,23,E02003013,18,E02003022,27,E02003028,23,E02003026,21
E02003018,498,454,0,21,32,0,E02003014,28,E02003019,20,E02003026,18,E02003019,29,E02003026,22,E02003014,20
E02003019,976,940,0,181,58,0,E02003014,60,E02003018,29,E02003067,28,E02003014,72,E02003012,34,E02003013,22
E02003020,489,640,0,46,76,0,E02003026,27,E02003012,15,E02003013,14,E02003017,36,E02003037,27,E02003026,21
E02003021,1569,1779,0,112,60,0,E02003027,101,E02003016,81,E02003031,58,E02007066,172,E02003027,145,E02003107,56
E02003022,556,522,0,20,46,0,E02003028,46,E02003017,27,E02003037,19,E02003028,34,E02003027,30,E02003021,28
E02003023,972,1183,0,77,103,0,E02003024,105,E02003030,40,E02003107,35,E02007066,54,E02003024,33,E02003025,19
E02003024,1253,1537,0,96,83,0,E02003032,36,E02003030,35,E02003023,33,E02003023,105,E02003030,83,E02007066,63
E02003025,870,878,0,48,51,0,E02006949,31,E02003027,23,E02003015,21,E02007066,44,E02003027,40,E02003107,33
E02003026,2526,3238,0,83,229,0,E02003033,651,E02003037,205,E02006951,197,E02003033,33,E02003041,31,E02003037,28
E02003027,2582,2883,0,233,146,0,E02003021,145,E02003031,111,E02003016,86,E02007066,163,E02003031,141,E02006887,116
E02003028,1478,1504,0,93,108,0,E02003033,74,E02006951,57,E02003037,51,E02003033,74,E02003037,69,E02003026,58
E02003029,560,609,0,27,64,0,E02003024,37,E02003115,23,E02003032,19,E02003032,27,E02003024,26,E02003030,22
E02003030,1102,1107,0,73,87,0,E02003024,83,E02003032,36,E02003107,25,E02006890,60,E02003023,40,E02003040,39
E02003031,2622,2638,0,165,126,0,E02003027,141,E02003036,104,E02003033,99,E02003026,127,E02006952,115,E02003027,111
E02003032,944,1127,0,72,86,0,E02003024,31,E02003117,29,E02003029,27,E02003039,48,E02003040,41,E02006888,40
E02003033,3277,3796,0,376,151,0,E02003037,394,E02006951,215,E02003041,142,E02003026,651,E02006951,286,E02003045,232
E02003036,2598,3377,0,150,370,0,E02006951,138,E02003031,100,E02003033,97,E02006951,182,E02006952,163,E02003026,155
E02003037,3169,3716,0,248,261,0,E02003033,212,E02006951,185,E02003036,128,E02003033,394,E02006951,306,E02006952,208
E02003038,637,673,0,26,44,0,E02003120,26,E02003117,23,E02003032,21,E02003039,36,E02003044,29,E02003040,27
E02003039,966,934,0,35,73,0,E02003032,48,E02003038,36,E02003040,33,E02003040,68,E02003044,27,E02006890,24
E02003040,1461,1545,0,103,111,0,E02003039,68,E02006890,43,E02003032,41,E02006890,54,E02006888,51,E02006950,47
E02003041,1704,2006,0,98,179,0,E02003037,133,E02003033,68,E02003036,65,E02006951,154,E02003033,142,E02003037,114
E02003044,640,535,0,28,19,0,E02003120,44,E02003038,29,E02003039,27,E02003039,32,E02003040,28,E02003120,18
E02003045,2370,2669,0,126,230,0,E02003033,232,E02006951,195,E02003037,159,E02006951,139,E02006952,129,E02003033,106
E02003046,1101,1072,0,73,75,0,E02003049,38,E02003054,37,E02003040,24,E02003049,39,E02003050,37,E02003054,35
E02003047,2128,2006,0,196,108,0,E02003052,144,E02003050,140,E02003070,50,E02003050,116,E02003052,73,E02003045,65
E02003048,1067,1138,0,86,79,0,E02003053,56,E02003051,38,E02003050,27,E02003050,52,E02006887,41,E02003047,33
E02003049,657,699,0,41,45,0,E02003046,39,E02003060,37,E02003054,21,E02003046,38,E02003054,22,E02003060,18
E02003050,1918,2181,0,173,142,0,E02003047,116,E02003052,80,E02003057,53,E02003047,140,E02006887,79,E02006952,68
E02003051,980,952,0,34,62,0,E02003050,52,E02003047,38,E02003055,36,E02003050,45,E02003047,39,E02003048,38
E02003052,956,1074,0,82,43,0,E02003047,73,E02003050,47,E02003057,37,E02003047,144,E02003050,80,E02003051,31
E02003053,799,829,0,73,84,0,E02003058,31,E02003055,24,E02003050,20,E02003048,56,E02003055,32,E02003051,25
E02003054,595,650,0,32,51,0,E02003046,35,E02003060,28,E02003049,22,E02003046,37,E02003048,24,E02003049,21
E02003055,595,653,0,62,45,0,E02003053,32,E02003058,30,E02003064,24,E02003051,36,E02003050,32,E02003053,24
E02003056,606,475,0,44,35,0,E02003050,32,E02003058,28,E02003064,24,E02003050,19,E02003030,17,E02003051,17
E02003057,485,522,0,29,16,0,E02003059,28,E02003050,19,E02003062,17,E02003050,53,E02003047,41,E02003052,37
E02003058,718,881,0,86,32,0,E02003060,45,E02003064,34,E02003063,26,E02003060,38,E02003063,36,E02003053,31
E02003059,538,647,0,56,18,0,E02003060,25,E02003061,22,E02003064,22,E02003061,46,E02003057,28,E02003050,23
E02003060,725,860,0,121,34,0,E02003058,38,E02003004,22,E02003064,20,E02003058,45,E02003049,37,E02003063,29
E02003061,473,412,0,59,22,0,E02003064,49,E02003059,46,E02003057,28,E02003050,23,E02003059,22,E02003062,20
E02003062,439,425,0,33,12,0,E02003064,26,E02003060,25,E02003058,21,E02003064,21,E02003057,17,E02003059,15
E02003063,439,408,0,52,22,0,E02003004,44,E02003058,36,E02003060,29,E02003058,26,E02003064,17,E02003055,15
E02003064,482,704,0,72,30,0,E02003060,28,E02003058,25,E02003062,21,E02003061,49,E02003058,34,E02003062,26
E02003065,1114,1136,0,158,72,0,E02003067,107,E02003066,80,E02003070,46,E02003067,97,E02003066,78,E02003070,52
E02003066,521,550,0,53,29,0,E02003065,78,E02003067,39,E02003070,29,E02003065,80,E02003067,43,E02003070,38
E02003067,701,708,0,122,27,0,E02003065,97,E02003066,43,E02003070,29,E02003065,107,E02003070,53,E02003066,39
E02003068,621,585,0,120,35,0,E02003065,34,E02003070,22,E02003072,14,E02003070,22,E02003065,19,E02003067,15
E02003069,490,510,0,57,30,0,E02003071,46,E02003074,29,E02003070,27,E02003071,64,E02003074,45,E02003070,15
E02003070,1144,1161,0,153,58,0,E02003075,56,E02003067,53,E02003065,52,E02003047,50,E02003065,46,E02003050,35
E02003071,827,803,0,135,39,0,E02003074,67,E02003069,64,E02003076,47,E02003074,92,E02003069,46,E02003065,34
E02003072,609,747,0,108,41,0,E02003073,58,E02003070,25,E02003065,18,E02003073,84,E02003070,40,E02003074,25
E02003073,506,463,0,49,26,0,E02003072,84,E02003070,25,E02006846,17,E02003072,58,E02003070,31,E02003046,17
E02003074,596,480,0,90,18,0,E02003071,92,E02003069,45,E02003076,36,E02003071,67,E02003069,29,E02003065,12
E02003075,440,515,0,39,25,0,E02003070,19,E02003076,19,E02003072,18,E02003070,56,E02003047,34,E02003072,18
E02003076,748,897,0,170,36,0,E02003078,56,E02003071,17,E02003084,17,E02003071,47,E02003074,36,E02003078,32
E02003077,552,503,0,67,25,0,E02003088,40,E02003072,23,E02003005,19,E02003005,17,E02003070,16,E02003088,15
E02003078,658,732,0,69,40,0,E02003076,32,E02003088,31,E02003084,30,E02003076,56,E02003079,40,E02003080,25
E02003079,741,708,0,98,24,0,E02006845,66,E02003080,56,E02006846,45,E02006845,73,E02003080,46,E02003084,30
E02003080,587,645,0,44,20,0,E02006845,59,E02003079,46,E02006846,38,E02003079,56,E02003084,39,E02003082,38
E02003081,766,795,0,74,22,0,E02003082,46,E02003084,43,E02003080,36,E02003082,70,E02006845,50,E02003084,49
E02003082,1124,1279,0,148,98,0,E02003084,132,E02003081,70,E02003086,64,E02003084,141,E02003086,52,E02003087,47
E02003084,1249,1479,0,253,140,0,E02003082,141,E02006846,110,E02003086,68,E02003082,132,E02003085,80,E02003086,79
E02003085,727,741,0,101,33,0,E02003084,80,E02006846,54,E02003082,43,E02003084,62,E02003082,59,E02006846,38
E02003086,688,703,0,60,54,0,E02003084,79,E02003082,52,E02003089,51,E02003084,68,E02003082,64,E02006846,40
E02003087,820,995,0,95,29,0,E02003088,54,E02003082,47,E02006846,38,E02006846,66,E02006845,65,E02003082,44
E02003088,735,1086,0,140,46,0,E02006061,37,E02003087,23,E02005768,20,E02003087,54,E02003077,40,E02003070,35
E02003089,477,618,0,46,49,0,E02003084,49,E02003082,38,E02003085,35,E02003086,51,E02003084,42,E02003085,42
E02003090,674,1240,0,116,52,0,E02003091,69,E02003093,30,E02004662,18,E02003091,97,E02003094,45,E02007065,45
E02003091,553,546,0,77,12,0,E02003090,97,E02003093,30,E02004662,20,E02003090,69,E02003094,24,E02003093,21
E02003092,812,849,0,79,32,0,E02004665,32,E02003090,21,E02003095,19,E02003095,51,E02003108,34,E02003096,25
E02003093,444,554,0,74,29,0,E02003090,37,E02003091,21,E02004662,12,E02003090,30,E02003091,30,E02003094,23
E02003094,841,897,0,89,42,0,E02003090,45,E02003091,24,E02003093,23,E02003012,31,E02003098,30,E02003101,30
E02003095,658,1110,0,101,37,0,E02003092,51,E02003099,42,E02003097,36,E02003103,99,E02003096,88,E02003099,88
E02003096,538,485,0,30,17,0,E02003095,88,E02003099,40,E02003103,30,E02003103,35,E02003095,31,E02003099,20
E02003097,458,539,0,63,26,0,E02003095,59,E02003092,18,E02003096,17,E02003095,36,E02003103,30,E02003113,23
E02003098,1132,1199,0,124,138,0,E02003101,108,E02007064,43,E02003104,41,E02003101,100,E02003104,50,E02003107,25
E02003099,522,490,0,60,24,0,E02003095,88,E02003103,43,E02003092,20,E02003103,43,E02003095,42,E02003096,40
E02003101,1274,1162,0,133,137,0,E02003098,100,E02007065,58,E02003090,43,E02003098,108,E02007065,41,E02003104,40
E02003102,516,489,0,65,17,0,E02003105,36,E02003108,36,E02003092,14,E02003105,30,E02003108,26,E02003110,25
E02003103,662,522,0,69,26,0,E02003095,99,E02003099,43,E02003096,35,E02003099,43,E02003095,32,E02003096,30
E02003104,604,558,0,47,53,0,E02003098,50,E02007067,42,E02003101,40,E02003098,41,E02003101,38,E02003107,18
E02003105,445,459,0,46,20,0,E02003102,30,E02007067,15,E02003097,12,E02003102,36,E02003104,21,E02003111,20
E02003107,1980,2174,0,178,204,0,E02007066,80,E02003016,72,E02003027,59,E02007066,286,E02003016,92,E02003027,56
E02003108,1072,1614,0,148,58,0,E02003110,39,E02003092,34,E02003113,28,E02003110,136,E02003119,49,E02003102,36
E02003109,390,394,0,28,18,0,E02007067,27,E02003108,20,E02003110,18,E02003110,27,E02003114,27,E02003111,25
E02003110,1314,1218,0,155,94,0,E02003108,136,E02003112,33,E02003109,27,E02003114,40,E02003108,39,E02003115,34
E02003111,555,544,0,30,35,0,E02003109,25,E02003114,25,E02003105,20,E02003024,33,E02003115,19,E02003109,17
E02003112,459,439,0,19,20,0,E02003108,36,E02003114,18,E02003115,17,E02003110,33,E02003115,28,E02003114,17
E02003113,797,833,0,101,40,0,E02003108,33,E02003090,26,E02003097,23,E02003108,28,E02003110,19,E02003118,17
E02003114,598,640,0,29,23,0,E02003110,40,E02003115,32,E02003108,29,E02003115,30,E02003111,25,E02003110,21
E02003115,1039,1016,0,57,70,0,E02003116,43,E02003108,36,E02003117,35,E02003117,38,E02003118,34,E02003024,32
E02003116,627,588,0,20,28,0,E02003117,37,E02003115,32,E02003118,32,E02003115,43,E02003117,36,E02003032,26
E02003117,849,820,0,44,44,0,E02003120,40,E02003115,38,E02003116,36,E02003116,37,E02003115,35,E02003120,35
E02003118,872,765,0,73,35,0,E02003119,45,E02003121,42,E02003115,34,E02003116,32,E02003115,28,E02003119,28
E02003119,744,735,0,111,23,0,E02003121,57,E02003108,49,E02003118,28,E02003121,47,E02003118,45,E02003115,33
E02003120,699,697,0,69,14,0,E02003117,35,E02003121,26,E02003119,25,E02003044,44,E02003117,40,E02003118,28
E02003121,681,659,0,112,22,0,E02003119,47,E02003108,35,E02003118,27,E02003119,57,E02003118,42,E02003117,29
E02003122,600,607,0,47,37,0,E02003128,42,E02003123,33,E02004189,32,E02003123,29,E02003126,21,E02003128,21
E02003123,560,643,0,41,21,0,E02003122,29,E02003125,23,E02003124,21,E02003124,36,E02003122,33,E02003128,32
E02003124,606,608,0,48,28,0,E02003123,36,E02003128,35,E02003132,27,E02003125,27,E02003147,23,E02003145,22
E02003125,376,414,0,24,11,0,E02003124,27,E02003127,25,E02003129,21,E02003123,23,E02003128,21,E02003127,19
E02003126,848,1008,0,133,81,0,E02003148,55,E02003144,41,E02003146,32,E02003129,25,E02003144,25,E02003148,23
E02003127,493,454,0,31,24,0,E02003130,35,E02003146,25,E02003128,23,E02003130,30,E02003125,25,E02003135,14
E02003128,586,804,0,48,19,0,E02003132,34,E02003123,32,E02003130,31,E02003122,42,E02003141,39,E02003132,37
E02003129,550,649,0,26,33,0,E02003128,29,E02003126,25,E02003146,20,E02003125,21,E02003131,21,E02003132,21
E02003130,760,739,0,80,18,0,E02003134,50,E02003148,35,E02003127,30,E02003135,65,E02003127,35,E02003128,31
E02003131,558,513,0,58,19,0,E02003133,50,E02003142,45,E02003152,23,E02003146,31,E02003142,20,E02003127,19
E02003132,743,749,0,94,33,0,E02003128,37,E02003141,31,E02003138,23,E02003141,51,E02003128,34,E02003134,30
E02003133,483,490,0,29,19,0,E02004193,25,E02003142,22,E02003137,19,E02003131,50,E02003122,24,E02003142,24
E02003134,509,564,0,35,17,0,E02003132,30,E02003149,25,E02003130,20,E02003130,50,E02003147,41,E02003141,34
E02003135,1023,571,0,48,26,0,E02003130,65,E02003147,43,E02003128,34,E02003147,31,E02003130,28,E02006990,24
E02003136,490,560,0,55,16,0,E02003140,53,E02003143,25,E02003139,21,E02003140,55,E02003143,47,E02004193,25
E02003137,578,676,0,35,44,0,E02003138,25,E02003133,23,E02003128,22,E02003138,56,E02003144,25,E02003146,23
E02003138,898,943,0,108,62,0,E02003137,56,E02003144,40,E02003148,25,E02003148,81,E02003144,59,E02003149,42
E02003139,488,435,0,49,13,0,E02003143,41,E02003140,39,E02003151,25,E02003143,51,E02003140,35,E02003136,21
E02003140,619,582,0,54,24,0,E02003136,55,E02003139,35,E02003143,34,E02003136,53,E02003143,45,E02003139,39
E02003141,899,934,0,71,32,0,E02003132,51,E02003145,48,E02003147,40,E02006989,61,E02003144,44,E02003148,41
E02003142,732,775,0,77,32,0,E02003152,37,E02003149,35,E02003148,26,E02003131,45,E02003146,43,E02003148,39
E02003143,622,521,0,74,12,0,E02003139,51,E02003136,47,E02003140,45,E02003139,41,E02003140,34,E02003136,25
E02003144,3066,3542,0,498,195,0,E02003148,344,E02003149,250,E02003146,247,E02003148,558,E02003149,195,E02003146,176
E02003145,842,982,0,73,71,0,E02003148,55,E02003149,45,E02003144,41,E02003144,91,E02003148,61,E02003141,48
E02003146,1728,2037,0,138,131,0,E02003144,176,E02003148,132,E02003149,114,E02003148,291,E02003144,247,E02003149,127
E02003147,1058,1044,0,123,53,0,E02006990,62,E02003134,41,E02003148,36,E02003149,57,E02006989,48,E02003135,43
E02003148,3494,4911,0,690,312,0,E02003144,558,E02003149,302,E02003146,291,E02003144,344,E02003149,167,E02003146,132
E02003149,1861,1943,0,145,110,0,E02003144,195,E02003148,167,E02003146,127,E02003148,302,E02003144,250,E02003146,114
E02003151,512,740,0,65,24,0,E02003152,48,E02004197,38,E02003153,31,E02003152,76,E02003153,41,E02004197,30
E02003152,935,1081,0,170,31,0,E02003153,103,E02003151,76,E02004197,47,E02003153,114,E02003151,48,E02003149,45
E02003153,656,752,0,70,22,0,E02003152,114,E02004197,43,E02003151,41,E02003152,103,E02003151,31,E02004495,21
E02003154,506,591,0,74,15,0,E02003156,36,E02006840,35,E02003157,29,E02003161,46,E02003159,35,E02003157,29
E02003155,451,515,0,51,27,0,E02003159,35,E02006840,35,E02003157,32,E02003159,32,E02003161,26,E02003156,25
E02003156,907,938,0,133,72,0,E02006840,57,E02003157,48,E02003161,35,E02006840,79,E02003154,36,E02003159,36
E02003157,685,718,0,57,30,0,E02003161,70,E02006840,44,E02003167,36,E02003161,56,E02003156,48,E02006840,47
E02003158,452,524,0,43,14,0,E02003159,32,E02003163,26,E02003155,23,E02003161,40,E02003159,35,E02003155,31
E02003159,610,584,0,63,16,0,E02003157,44,E02003156,36,E02003154,35,E02003161,39,E02006840,38,E02003155,35
E02003161,938,1063,0,134,110,0,E02003157,56,E02006840,54,E02003154,46,E02003157,70,E02003163,59,E02003167,40
E02003163,815,943,0,108,73,0,E02003161,59,E02006840,47,E02003159,34,E02006840,69,E02003161,35,E02003159,33
E02003164,701,774,0,63,22,0,E02003167,75,E02003166,59,E02003168,34,E02003166,86,E02006840,49,E02003165,44
E02003165,576,599,0,32,20,0,E02003167,77,E02003166,58,E02003164,44,E02003167,63,E02003168,47,E02003166,41
E02003166,1040,1188,0,179,34,0,E02003164,86,E02003167,71,E02003168,48,E02003167,82,E02003164,59,E02003165,58
E02003167,816,1067,0,133,56,0,E02003166,82,E02003165,63,E02003168,44,E02003165,77,E02003164,75,E02003166,71
E02003168,580,528,0,47,12,0,E02003166,55,E02003165,47,E02003167,41,E02003166,48,E02003167,44,E02003164,34
E02003169,426,478,0,51,22,0,E02003166,41,E02003167,29,E02003164,25,E02003167,32,E02003168,31,E02003166,30
E02003170,779,862,0,161,56,0,E02003171,126,E02003166,26,E02003167,23,E02003171,127,E02003166,35,E02003164,20
E02003171,622,687,0,76,22,0,E02003170,127,E02003166,34,E02003167,23,E02003170,126,E02003167,20,E02003168,16
E02003172,529,533,0,27,29,0,E02004253,32,E02003178,27,E02003173,21,E02003176,49,E02003174,25,E02003184,23
E02003173,502,537,0,12,14,0,E02003176,37,E02003178,21,E02003195,20,E02003200,30,E02003180,24,E02003172,21
E02003174,730,723,0,44,45,0,E02003177,38,E02003178,35,E02003184,32,E02003180,51,E02003178,46,E02003184,45
E02003175,930,880,0,142,56,0,E02003177,75,E02003181,49,E02003174,35,E02003177,61,E02003184,41,E02003179,40
E02003176,606,581,0,66,25,0,E02003172,49,E02003178,31,E02003180,27,E02003173,37,E02003178,26,E02003186,19
E02003177,802,885,0,46,47,0,E02003175,61,E02003178,41,E02003180,36,E02003175,75,E02003180,65,E02003188,45
E02003178,992,1158,0,60,40,0,E02003180,63,E02003174,46,E02003184,39,E02003188,105,E02003192,91,E02003180,61
E02003179,540,537,0,45,41,0,E02003175,40,E02003180,29,E02006975,23,E02003192,41,E02003175,26,E02003186,18
E02003180,2202,3022,0,253,159,0,E02003184,96,E02003192,88,E02003183,86,E02003192,425,E02003188,310,E02003184,120
E02003181,1161,1446,0,82,98,0,E02003180,72,E02003184,63,E02003188,50,E02003192,129,E02003188,112,E02003184,66
E02003182,689,692,0,74,65,0,E02003187,30,E02003181,25,E02003185,22,E02003187,46,E02003185,36,E02003189,33
E02003183,1178,1657,0,43,78,0,E02003180,91,E02003184,57,E02003188,50,E02003188,172,E02003192,169,E02003180,86
E02003184,1628,1973,0,123,136,0,E02003180,120,E02003192,90,E02003188,73,E02003192,229,E02003188,217,E02003180,96
E02003185,666,682,0,38,23,0,E02004237,47,E02004241,39,E02003182,36,E02003189,52,E02003191,41,E02003187,36
E02003186,1442,1530,0,127,110,0,E02003192,99,E02003190,88,E02003188,69,E02003190,110,E02003188,108,E02003192,100
E02003187,1146,1295,0,125,123,0,E02003190,111,E02003186,66,E02003182,46,E02003190,116,E02003189,82,E02003192,61
E02003188,3442,5032,0,420,580,0,E02003192,352,E02003180,310,E02003184,217,E02003192,286,E02006885,167,E02003190,116
E02003189,1040,976,0,80,101,0,E02003191,104,E02003187,82,E02003185,52,E02003191,39,E02003187,36,E02003192,28
E02003190,1732,1856,0,212,185,0,E02003192,120,E02003187,116,E02003188,116,E02003192,137,E02003187,111,E02003186,88
E02003191,774,911,0,59,49,0,E02003185,41,E02004241,40,E02003189,39,E02003189,104,E02004241,37,E02003187,32
E02003192,3554,4787,0,439,472,0,E02003180,425,E02003188,286,E02003184,229,E02003188,352,E02003190,120,E02003186,99
E02003194,423,648,0,49,48,0,E02004252,28,E02003196,25,E02003195,11,E02004252,25,E02003199,22,E02004251,16
E02003195,466,600,0,27,9,0,E02003173,18,E02003176,18,E02003200,18,E02003208,33,E02003200,28,E02003201,24
E02003196,817,841,0,114,37,0,E02004254,55,E02003199,42,E02004252,34,E02004254,36,E02003198,30,E02003205,29
E02003197,503,535,0,36,20,0,E02003198,35,E02003208,27,E02003199,21,E02003198,56,E02003204,33,E02003199,23
E02003198,685,676,0,105,26,0,E02003197,56,E02003199,32,E02003196,30,E02003201,37,E02003197,35,E02003204,25
E02003199,802,810,0,90,18,0,E02003208,45,E02004254,31,E02003205,30,E02003208,49,E02003196,42,E02003205,41
E02003200,811,914,0,48,43,0,E02003201,61,E02003173,30,E02003195,28,E02003201,80,E02003192,37,E02003203,35
E02003201,1051,1091,0,98,36,0,E02003200,80,E02003203,44,E02003198,37,E02003203,66,E02003200,61,E02003206,49
E02003202,773,906,0,54,62,0,E02003180,37,E02003201,35,E02003192,33,E02003188,49,E02003192,46,E02006883,42
E02003203,781,807,0,43,44,0,E02003201,66,E02003200,35,E02003208,35,E02003206,47,E02003201,44,E02003208,38
E02003204,883,1006,0,77,43,0,E02003208,46,E02003205,45,E02003206,34,E02003208,89,E02003206,52,E02003210,48
E02003205,674,705,0,44,36,0,E02003208,48,E02003199,41,E02004254,35,E02003208,85,E02003204,45,E02003199,30
E02003206,1184,1208,0,117,77,0,E02003210,73,E02003211,56,E02003204,52,E02003210,108,E02003211,55,E02006885,36
E02003207,696,738,0,69,31,0,E02003209,60,E02003208,38,E02004264,37,E02003209,59,E02003208,54,E02004264,29
E02003208,1690,1743,0,281,171,0,E02003204,89,E02003205,85,E02003209,64,E02003205,48,E02003210,48,E02003204,46
E02003209,605,640,0,70,35,0,E02003207,59,E02003208,45,E02003199,27,E02003208,64,E02003207,60,E02004264,42
E02003210,1075,1185,0,152,67,0,E02003206,108,E02003204,48,E02003208,48,E02003206,73,E02003211,63,E02003208,44
E02003211,877,1195,0,133,78,0,E02003210,63,E02003206,55,E02006885,40,E02003206,56,E02003210,48,E02006885,38
E02003212,655,643,0,154,32,0,E02003220,33,E02006886,30,E02003219,23,E02003219,25,E02006886,25,E02003220,22
E02003214,546,571,0,96,25,0,E02003218,35,E02003219,30,E02003216,24,E02003231,28,E02003218,27,E02003221,26
E02003215,480,492,0,37,25,0,E02006848,32,E02003219,31,E02006849,31,E02003217,34,E02006848,32,E02003223,30
E02003216,759,737,0,93,37,0,E02003220,48,E02003219,34,E02003230,30,E02003220,42,E02003218,25,E02003221,25
E02003217,545,578,0,45,35,0,E02003219,39,E02003215,34,E02006848,29,E02003215,29,E02003223,28,E02003222,25
E02003218,426,424,0,26,39,0,E02003214,27,E02003216,25,E02003223,21,E02003214,35,E02003223,30,E02003221,23
E02003219,853,1672,0,127,31,0,E02006886,31,E02003212,25,E02006849,24,E02006848,141,E02006847,137,E02006849,116
E02003220,847,889,0,105,74,0,E02003224,48,E02003216,42,E02003219,41,E02003216,48,E02003228,34,E02003212,33
E02003221,748,719,0,108,106,0,E02003223,59,E02003226,50,E02003230,47,E02003226,101,E02003230,41,E02003228,29
E02003222,601,559,0,50,33,0,E02006847,39,E02003219,38,E02006848,29,E02006847,38,E02003225,36,E02006848,29
E02003223,1247,1418,0,173,158,0,E02003230,57,E02003219,50,E02003236,50,E02003226,93,E02003230,83,E02003221,59
E02003224,660,623,0,78,42,0,E02003219,38,E02003236,36,E02003234,34,E02003220,48,E02003234,35,E02003231,33
E02003225,620,713,0,60,63,0,E02003222,36,E02003223,33,E02003219,26,E02003233,39,E02006650,25,E02003223,24
E02003226,1752,1750,0,492,365,0,E02003230,188,E02003228,141,E02003221,101,E02003230,135,E02003228,91,E02003221,50
E02003227,565,528,0,69,65,0,E02003231,49,E02003214,26,E02003226,26,E02003231,71,E02003226,45,E02003228,25
E02003228,817,814,0,100,103,0,E02003226,91,E02003230,59,E02003220,34,E02003226,141,E02003230,58,E02003232,36
E02003229,512,429,0,21,57,0,E02003233,24,E02003236,23,E02003222,21,E02003223,26,E02003233,21,E02003235,20
E02003230,1610,1858,0,292,323,0,E02003226,135,E02003232,97,E02003223,83,E02003226,188,E02003232,78,E02003228,59
E02003231,811,599,0,105,56,0,E02003227,71,E02003234,50,E02003235,37,E02003234,56,E02003227,49,E02003226,46
E02003232,1010,1080,0,106,116,0,E02003230,78,E02003235,64,E02003236,50,E02003230,97,E02003235,65,E02003226,48
E02003233,667,622,0,52,56,0,E02003225,39,E02003230,29,E02003223,24,E02003223,35,E02003226,32,E02003232,26
E02003234,651,637,0,92,47,0,E02003231,56,E02003224,35,E02003235,31,E02003231,50,E02003224,34,E02003230,26
E02003235,1029,1126,0,130,78,0,E02003236,71,E02003232,65,E02003230,58,E02003230,67,E02003232,64,E02003223,39
E02003236,999,1206,0,184,63,0,E02005768,84,E02003219,48,E02003235,38,E02003235,71,E02003223,50,E02003232,50
E02003237,472,494,0,57,30,0,E02005487,17,E02005488,17,E02003238,14,E02003238,24,E02005489,23,E02006878,22
E02003238,536,482,0,56,35,0,E02003239,43,E02003243,38,E02006877,28,E02003243,25,E02003247,22,E02003239,21
E02003239,573,787,0,76,31,0,E02003242,34,E02003255,26,E02003241,24,E02003243,69,E02003238,43,E02003242,42
E02003240,851,906,0,147,57,0,E02005490,35,E02005491,30,E02002866,16,E02005491,36,E02005490,30,E02003254,21
E02003241,520,553,0,76,31,0,E02003239,31,E02003243,27,E02005475,25,E02003255,29,E02003239,24,E02003747,17
E02003242,626,650,0,60,57,0,E02003243,43,E02003239,42,E02003244,21,E02003239,34,E02003250,31,E02003243,28
E02003243,1028,1217,0,94,67,0,E02003239,69,E02003244,61,E02003249,55,E02003244,74,E02003249,67,E02003248,66
E02003244,784,858,0,66,71,0,E02003243,74,E02003249,59,E02003248,56,E02003248,72,E02003249,71,E02003246,68
E02003245,820,734,0,99,103,0,E02003247,59,E02003249,40,E02003243,38,E02003246,59,E02003243,40,E02003247,38
E02003246,1184,1256,0,110,161,0,E02003248,110,E02003244,68,E02003245,59,E02003248,82,E02003250,47,E02003243,43
E02003247,841,787,0,95,126,0,E02003249,44,E02006878,40,E02003245,38,E02003245,59,E02003246,38,E02003252,31
E02003248,1105,960,0,80,129,0,E02003250,116,E02003246,82,E02003249,79,E02003250,145,E02003246,110,E02003244,56
E02003249,1279,1428,0,151,125,0,E02003250,75,E02003244,71,E02003243,67,E02003250,139,E02003248,79,E02003252,69
E02003250,1777,1749,0,239,336,0,E02003248,145,E02003249,139,E02003252,116,E02003248,116,E02003252,83,E02003249,75
E02003251,683,727,0,96,103,0,E02003252,40,E02006878,33,E02003247,23,E02003247,36,E02003245,34,E02003249,27
E02003252,1427,1523,0,205,228,0,E02003253,85,E02003250,83,E02006877,72,E02003250,116,E02003253,95,E02006877,48
E02003253,1239,1278,0,177,145,0,E02003255,105,E02003252,95,E02006878,78,E02003252,85,E02003250,74,E02003255,46
E02003254,761,732,0,136,44,0,E02003255,33,E02006877,30,E02006878,30,E02006878,29,E02006877,27,E02003255,25
E02003255,1237,1541,0,214,80,0,E02006877,57,E02003753,51,E02006878,48,E02003253,105,E02006877,77,E02003252,68
E02003257,895,931,0,146,96,0,E02003243,52,E02006878,39,E02006877,35,E02003250,68,E02006878,48,E02003249,40
E02003258,712,759,0,102,40,0,E02003263,34,E02003261,28,E02003606,25,E02003263,35,E02003264,32,E02003260,30
E02003259,490,573,0,29,63,0,E02003262,21,E02003263,21,E02003264,14,E02003647,33,E02000468,22,E02003260,20
E02003260,784,664,0,49,77,0,E02003262,40,E02003263,39,E02003268,33,E02003278,29,E02006938,29,E02003272,28
E02003261,467,546,0,29,51,0,E02003615,24,E02003258,22,E02002966,20,E02003267,44,E02003263,31,E02003258,28
